bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat
MA0101202510A0022394,엠에이지컨설팅,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202505A0036632,노트북수리,,S2,수리·개인,S201,컴퓨터 수리,S20101,컴퓨터/노트북/프린터 수리업,S95110,컴퓨터 및 주변 기기 수리업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202508A0007542,마나킨,코리아,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,에스,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202602A0003175,영실컨설팅&마케팅,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202602A0022268,리안파트너스,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202510A0018056,제이투에스코퍼레이션,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,에스,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202505A0049742,티지엠멤버스,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202506A0026939,에이븐파트너스,,M1,과학·기술,M115,기타 전문 과학,M11504,사업/무형 재산권 중개업,M73903,사업 및 무형 재산권 중개업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202507A0021417,디와이이엔티,,N1,시설관리·임대,N108,기타 사업 서비스,N10802,전시/컨벤션/행사 대행 서비스업,N75992,"전시, 컨벤션 및 행사 대행업",11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,티,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202411A0168367,레이거인베스트먼트,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,에이,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202411A0179321,에이링크체인,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,알,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202411A0170284,피델리티로이,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,티,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202508A0025060,크레이지픽스,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,에스,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202509A0032415,에단컴퍼니,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202508A0025748,에이치에프종합건축사사무소,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202509A0030820,포트웹,삼성점,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202411A0166413,플렉서스파트너스,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,에스,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202501A0010572,와이스국제특허법률사무소,,M1,과학·기술,M103,법무관련 ,M10302,변리사,M71102,변리사업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202412A0076242,부동산빌드업연구소,,P1,교육,P107,교육 지원,P10799,기타 교육지원 서비스업,P85709,기타 교육지원 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202411A0189758,시소앤에듀,,P1,교육,P107,교육 지원,P10799,기타 교육지원 서비스업,P85709,기타 교육지원 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,에스,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202411A0036918,발란스건축사사무소,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202506A0014185,이은컴퍼니,,M1,과학·기술,M112,전문 디자인,M11203,시각 디자인업,M73203,시각 디자인업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202409A0194636,파인테라,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202409A0099210,히든잼,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580025,1,대지,158,25,서울특별시 강남구 삼성동 158-25,116804166762,서울특별시 강남구 테헤란로83길,18,,1168010500101580025016847,매직킹덤빌딩,서울특별시 강남구 테헤란로83길 18,135880,06169,,4,,127.057806780693,37.5086614253527
MA0101202512A0012072,미림,,R1,예술·스포츠,R103,스포츠 서비스,R10312,테니스장,R91139,그 외 기타 스포츠시설 운영업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580004,1,대지,158,4,서울특별시 강남구 삼성동 158-4,116804166762,서울특별시 강남구 테헤란로83길,14,,1168010500101580004027087,제비층,서울특별시 강남구 테헤란로83길 14,135880,06169,,,,127.057829255254,37.5084722033658
MA0101202506A0009787,펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,I55104,민박업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580004,1,대지,158,4,서울특별시 강남구 삼성동 158-4,116804166762,서울특별시 강남구 테헤란로83길,14,,1168010500101580004027087,두산위브센티움,서울특별시 강남구 테헤란로83길 14,135880,06169,,,,127.057829255254,37.5084722033658
MA0101202410A0418689,블링크에듀케이션,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580004,1,대지,158,4,서울특별시 강남구 삼성동 158-4,116804166762,서울특별시 강남구 테헤란로83길,14,,1168010500101580004027087,두산위브센티움,서울특별시 강남구 테헤란로83길 14,135880,06169,,,,127.057829255254,37.5084722033658
MA0101202411A0097108,이디엘컨설팅,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580004,1,대지,158,4,서울특별시 강남구 삼성동 158-4,116804166762,서울특별시 강남구 테헤란로83길,14,,1168010500101580004027087,,서울특별시 강남구 테헤란로83길 14,135880,06169,,,,127.057829255254,37.5084722033658
MA0106202301A2416090,스타벅스,삼성도심공항,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101540010,1,대지,154,10,서울특별시 강남구 삼성동 154-10,116804166765,서울특별시 강남구 테헤란로87길,33,,1168010500101540010016710,,서울특별시 강남구 테헤란로87길 33,135879,06167,,,,127.057920781397,37.5098236654325
MA0101202505A0086977,고설우,삼성점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101540010,1,대지,154,10,서울특별시 강남구 삼성동 154-10,116804166765,서울특별시 강남구 테헤란로87길,33,,1168010500101540010016710,,서울특별시 강남구 테헤란로87길 33,135879,06167,,1,,127.057920781397,37.5098236654325
MA0101202509A0029498,디티에스,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101540010,1,대지,154,10,서울특별시 강남구 삼성동 154-10,116804166765,서울특별시 강남구 테헤란로87길,33,,1168010500101540010016710,,서울특별시 강남구 테헤란로87길 33,135879,06167,,9,,127.057920781397,37.5098236654325
